time,loss,mse_loss,val_loss,val_mse_loss,lr
1.1577787399291992,-2.260,0.005,4.305,0.555,9.9282e-05
1.154907464981079,-2.257,0.005,4.210,0.545,9.9228e-05
1.1534948348999023,-2.257,0.009,4.596,0.583,9.9172e-05
1.1543185710906982,-2.129,0.010,5.384,0.674,9.9114e-05
1.1601276397705078,-2.232,0.009,5.807,0.723,9.9055e-05
1.1549954414367676,-2.207,0.008,5.794,0.730,9.8993e-05
1.1527819633483887,-2.293,0.009,5.430,0.698,9.8929e-05
1.1531970500946045,-2.287,0.006,5.145,0.657,9.8863e-05
1.1562118530273438,-2.249,0.006,4.974,0.641,9.8796e-05
1.1531343460083008,-2.230,0.006,4.880,0.644,9.8726e-05
1.152895212173462,-2.326,0.005,5.170,0.677,9.8655e-05
1.1534860134124756,-2.327,0.004,5.687,0.729,9.8582e-05
1.153534173965454,-2.417,0.005,6.193,0.771,9.8506e-05
1.1534085273742676,-2.351,0.004,6.617,0.799,9.8429e-05
1.1543853282928467,-2.141,0.006,6.230,0.751,9.8350e-05
1.5013868808746338,-2.255,0.005,5.638,0.695,9.8269e-05
1.1620361804962158,-2.255,0.007,5.449,0.686,9.8186e-05
1.1594815254211426,-2.226,0.004,5.480,0.685,9.8101e-05
1.1595559120178223,-2.212,0.006,5.714,0.692,9.8015e-05
1.1592741012573242,-2.204,0.007,5.722,0.687,9.7926e-05
1.1584608554840088,-2.210,0.007,5.569,0.676,9.7836e-05
1.1531281471252441,-2.322,0.007,5.811,0.694,9.7743e-05
1.4014952182769775,-2.387,0.004,6.093,0.725,9.7649e-05
1.1651010513305664,-2.318,0.006,5.858,0.721,9.7553e-05
1.167543888092041,-2.227,0.005,5.140,0.670,9.7455e-05
1.1693248748779297,-2.394,0.004,4.733,0.638,9.7355e-05
1.1684153079986572,-2.226,0.005,4.981,0.665,9.7253e-05
1.1624741554260254,-2.297,0.006,5.284,0.676,9.7150e-05
1.1691973209381104,-2.256,0.005,5.769,0.696,9.7044e-05
1.1840245723724365,-2.176,0.007,6.399,0.739,9.6937e-05
1.1659572124481201,-2.289,0.007,7.217,0.807,9.6827e-05
1.161487340927124,-2.326,0.006,7.512,0.832,9.6716e-05
1.1610186100006104,-2.129,0.008,6.585,0.765,9.6604e-05
1.1659982204437256,-2.182,0.009,5.643,0.696,9.6489e-05
1.1605408191680908,-2.090,0.010,5.140,0.668,9.6372e-05
1.1676578521728516,-2.281,0.006,5.277,0.684,9.6254e-05
1.1689844131469727,-2.286,0.005,5.542,0.706,9.6134e-05
1.1686477661132812,-2.220,0.005,5.648,0.712,9.6012e-05
1.1658031940460205,-2.143,0.009,6.122,0.751,9.5888e-05
1.166682481765747,-2.162,0.005,6.595,0.787,9.5762e-05
1.16654372215271,-2.129,0.011,6.599,0.784,9.5635e-05
1.2859878540039062,-2.110,0.011,5.854,0.710,9.5505e-05
1.1693429946899414,-2.147,0.006,5.160,0.636,9.5374e-05
1.1619760990142822,-1.866,0.016,4.854,0.614,9.5241e-05
1.1612935066223145,-2.205,0.006,4.797,0.615,9.5107e-05
1.1600720882415771,-2.292,0.003,5.027,0.643,9.4970e-05
1.1682052612304688,-2.237,0.008,5.031,0.649,9.4832e-05
1.1690101623535156,-2.203,0.009,5.141,0.645,9.4692e-05
1.1683998107910156,-2.368,0.003,5.490,0.662,9.4550e-05
1.1655607223510742,-2.255,0.004,5.920,0.701,9.4407e-05
1.5051918029785156,-2.255,0.006,5.963,0.708,9.4262e-05
1.1675658226013184,-2.180,0.006,5.373,0.676,9.4115e-05
1.1631717681884766,-2.330,0.004,4.748,0.626,9.3966e-05
1.167754888534546,-2.303,0.004,4.123,0.560,9.3815e-05
1.1641736030578613,-2.305,0.005,3.980,0.544,9.3663e-05
1.16575288772583,-2.258,0.007,4.402,0.576,9.3509e-05
1.16107177734375,-2.342,0.005,4.942,0.605,9.3354e-05
1.1636178493499756,-2.027,0.007,4.925,0.601,9.3196e-05
1.16951584815979,-2.180,0.010,4.937,0.596,9.3037e-05
1.1642889976501465,-2.332,0.008,5.124,0.616,9.2876e-05
1.166248083114624,-2.259,0.006,5.269,0.638,9.2714e-05
1.1667380332946777,-2.229,0.004,5.313,0.642,9.2550e-05
1.1664800643920898,-2.295,0.005,4.998,0.616,9.2384e-05
1.1669318675994873,-2.246,0.007,4.376,0.558,9.2216e-05
1.1656415462493896,-2.271,0.006,4.329,0.546,9.2047e-05
1.162468433380127,-2.169,0.005,4.564,0.574,9.1876e-05
1.16884183883667,-2.325,0.006,5.194,0.638,9.1704e-05
1.183042049407959,-2.334,0.004,5.730,0.689,9.1530e-05
1.1662731170654297,-2.417,0.004,6.130,0.719,9.1354e-05
1.1686484813690186,-2.410,0.003,6.392,0.733,9.1177e-05
1.1674885749816895,-2.193,0.005,6.226,0.721,9.0998e-05
1.1660242080688477,-2.222,0.005,5.746,0.685,9.0817e-05
1.1658995151519775,-2.337,0.004,5.465,0.668,9.0635e-05
1.1669480800628662,-2.298,0.004,5.173,0.642,9.0451e-05
1.1652169227600098,-2.301,0.006,5.166,0.641,9.0265e-05
1.1618068218231201,-2.443,0.002,5.100,0.637,9.0078e-05
1.1664388179779053,-2.427,0.003,5.059,0.632,8.9890e-05
1.1663415431976318,-2.408,0.004,5.196,0.645,8.9700e-05
1.1668815612792969,-2.291,0.006,5.667,0.688,8.9508e-05
1.1684434413909912,-2.327,0.005,6.141,0.729,8.9314e-05
1.1705470085144043,-2.236,0.005,6.196,0.736,8.9120e-05
1.16526460647583,-2.342,0.004,6.034,0.727,8.8923e-05
1.1610140800476074,-2.477,0.005,5.820,0.712,8.8725e-05
1.1662116050720215,-2.258,0.005,5.645,0.697,8.8526e-05
1.161200761795044,-2.251,0.005,5.542,0.682,8.8325e-05
1.3131909370422363,-2.212,0.008,5.813,0.699,8.8122e-05
1.1661250591278076,-2.288,0.007,6.046,0.711,8.7918e-05
1.1665983200073242,-2.301,0.005,6.134,0.716,8.7713e-05
1.165940761566162,-2.380,0.004,6.052,0.706,8.7506e-05
1.1662497520446777,-2.281,0.005,5.923,0.704,8.7297e-05
1.1627154350280762,-2.253,0.006,6.378,0.745,8.7087e-05
1.1640546321868896,-2.392,0.004,6.573,0.766,8.6876e-05
1.1600885391235352,-2.310,0.005,6.556,0.761,8.6663e-05
1.1704258918762207,-2.415,0.003,6.181,0.725,8.6448e-05
1.1647508144378662,-2.236,0.007,5.997,0.703,8.6233e-05
1.1603562831878662,-2.378,0.005,6.012,0.706,8.6015e-05
1.1599867343902588,-2.334,0.005,6.093,0.717,8.5797e-05
1.1613855361938477,-2.327,0.004,6.062,0.722,8.5577e-05
1.1597743034362793,-2.288,0.006,5.733,0.699,8.5355e-05
1.1641573905944824,-2.340,0.004,5.684,0.696,8.5133e-05
1.1607584953308105,-2.382,0.004,5.800,0.707,8.4908e-05
1.168644666671753,-2.332,0.004,6.197,0.735,8.4683e-05
1.1628801822662354,-2.233,0.006,6.161,0.725,8.4456e-05
1.1678051948547363,-2.248,0.005,5.729,0.681,8.4227e-05
1.1717944145202637,-2.260,0.005,5.649,0.671,8.3998e-05
1.1668553352355957,-2.218,0.005,5.699,0.683,8.3767e-05
1.1625826358795166,-2.393,0.005,5.900,0.707,8.3534e-05
1.1624598503112793,-2.218,0.006,5.730,0.697,8.3301e-05
1.1695666313171387,-2.404,0.004,5.704,0.696,8.3066e-05
1.1662311553955078,-2.296,0.005,5.977,0.723,8.2829e-05
1.1662566661834717,-2.266,0.005,6.614,0.773,8.2592e-05
1.170083999633789,-2.458,0.003,6.853,0.785,8.2353e-05
1.167435884475708,-2.209,0.009,6.465,0.748,8.2113e-05
1.165534496307373,-2.291,0.008,6.181,0.719,8.1871e-05
1.1603081226348877,-2.467,0.003,5.996,0.701,8.1629e-05
1.1638987064361572,-2.346,0.004,6.184,0.720,8.1385e-05
1.16866135597229,-2.402,0.003,6.462,0.746,8.1139e-05
1.369602918624878,-2.350,0.003,6.773,0.779,8.0893e-05
1.161015510559082,-2.388,0.004,6.815,0.793,8.0645e-05
1.1766717433929443,-2.317,0.005,6.432,0.766,8.0397e-05
1.166776418685913,-2.246,0.009,6.340,0.763,8.0146e-05
1.1665568351745605,-2.341,0.005,6.313,0.763,7.9895e-05
1.2944936752319336,-2.164,0.008,6.345,0.762,7.9643e-05
1.1632091999053955,-2.319,0.005,6.071,0.736,7.9389e-05
1.1673660278320312,-2.295,0.004,5.942,0.717,7.9135e-05
1.165531873703003,-2.358,0.004,6.218,0.730,7.8879e-05
1.1669986248016357,-2.408,0.004,6.769,0.768,7.8622e-05
1.1658248901367188,-2.371,0.007,7.339,0.809,7.8363e-05
1.1659862995147705,-2.298,0.006,7.485,0.826,7.8104e-05
1.1659903526306152,-2.385,0.005,6.981,0.795,7.7844e-05
1.1654267311096191,-2.279,0.007,6.362,0.750,7.7582e-05
1.1759881973266602,-2.269,0.006,6.172,0.737,7.7320e-05
1.1616427898406982,-2.333,0.005,6.175,0.739,7.7056e-05
1.1632282733917236,-2.326,0.005,6.235,0.746,7.6791e-05
1.1649975776672363,-2.455,0.003,6.282,0.743,7.6526e-05
1.1605870723724365,-2.281,0.004,6.637,0.764,7.6259e-05
1.1671698093414307,-2.315,0.008,6.901,0.770,7.5991e-05
1.1678340435028076,-2.346,0.004,6.808,0.756,7.5722e-05
1.1666734218597412,-2.287,0.006,6.418,0.729,7.5452e-05
1.1616337299346924,-2.420,0.004,6.142,0.716,7.5181e-05
1.1604466438293457,-2.208,0.007,6.197,0.726,7.4909e-05
1.1606683731079102,-2.324,0.005,6.407,0.748,7.4636e-05
1.1675124168395996,-2.246,0.006,6.501,0.757,7.4363e-05
1.1668200492858887,-2.269,0.004,6.596,0.766,7.4088e-05
1.1789662837982178,-2.334,0.006,6.597,0.761,7.3812e-05
1.1667835712432861,-2.252,0.006,6.931,0.786,7.3535e-05
1.1655666828155518,-2.414,0.003,7.428,0.822,7.3258e-05
1.1667115688323975,-2.230,0.008,7.374,0.821,7.2979e-05
1.166949987411499,-2.189,0.008,6.828,0.785,7.2700e-05
1.1646347045898438,-2.199,0.009,6.225,0.742,7.2419e-05
1.1661386489868164,-2.388,0.005,5.759,0.701,7.2138e-05
1.165762186050415,-2.357,0.006,5.592,0.684,7.1856e-05
1.1666264533996582,-2.284,0.005,5.813,0.697,7.1573e-05
1.1611430644989014,-2.298,0.007,6.432,0.734,7.1289e-05
1.1623280048370361,-2.283,0.005,6.664,0.745,7.1004e-05
1.164013147354126,-2.134,0.009,6.465,0.721,7.0719e-05
1.170363426208496,-2.421,0.003,6.389,0.702,7.0432e-05
1.1737573146820068,-2.196,0.005,6.336,0.695,7.0145e-05
1.1667537689208984,-2.195,0.006,6.559,0.722,6.9857e-05
1.1642100811004639,-2.429,0.003,6.980,0.753,6.9569e-05
1.1661899089813232,-2.085,0.008,6.694,0.739,6.9279e-05
1.1614370346069336,-2.239,0.008,6.131,0.702,6.8989e-05
1.1625022888183594,-2.446,0.004,6.023,0.692,6.8698e-05
1.1610400676727295,-2.205,0.005,6.102,0.704,6.8406e-05
1.161316156387329,-2.270,0.006,6.596,0.753,6.8114e-05
1.1616127490997314,-2.464,0.003,7.262,0.804,6.7821e-05
1.162323236465454,-2.254,0.005,7.352,0.811,6.7527e-05
1.1707518100738525,-2.238,0.007,6.900,0.781,6.7232e-05
1.1674377918243408,-2.329,0.005,6.421,0.737,6.6937e-05
1.1658108234405518,-2.202,0.005,6.150,0.715,6.6641e-05
1.1680138111114502,-2.120,0.006,6.152,0.727,6.6344e-05
1.1658556461334229,-2.347,0.005,6.584,0.764,6.6047e-05
1.1665551662445068,-2.304,0.006,6.752,0.774,6.5749e-05
1.1660351753234863,-2.301,0.005,6.465,0.757,6.5451e-05
1.1670341491699219,-2.377,0.003,6.195,0.738,6.5152e-05
1.1660971641540527,-2.409,0.004,6.265,0.740,6.4852e-05
1.1648964881896973,-2.281,0.005,6.469,0.752,6.4552e-05
1.1685287952423096,-2.328,0.004,6.873,0.785,6.4251e-05
1.1681559085845947,-2.493,0.003,7.289,0.815,6.3950e-05
1.16707444190979,-2.339,0.004,7.593,0.836,6.3648e-05
1.1678547859191895,-2.309,0.004,7.526,0.834,6.3345e-05
1.1638598442077637,-2.431,0.004,7.260,0.818,6.3042e-05
1.16697096824646,-2.386,0.005,7.107,0.809,6.2739e-05
1.1746766567230225,-2.468,0.003,6.967,0.802,6.2435e-05
1.1661629676818848,-2.330,0.006,6.900,0.801,6.2130e-05
1.1673903465270996,-2.500,0.004,6.905,0.806,6.1825e-05
1.1650071144104004,-2.412,0.003,6.961,0.813,6.1520e-05
1.1706016063690186,-2.329,0.005,6.761,0.797,6.1214e-05
1.1672782897949219,-2.359,0.006,6.755,0.797,6.0907e-05
1.1615207195281982,-2.403,0.004,6.831,0.798,6.0600e-05
1.16502046585083,-2.451,0.003,6.865,0.795,6.0293e-05
1.1637988090515137,-2.443,0.005,6.974,0.794,5.9986e-05
1.160067081451416,-2.406,0.004,7.016,0.792,5.9678e-05
1.1610510349273682,-2.327,0.005,6.918,0.785,5.9369e-05
1.1624093055725098,-2.368,0.003,6.888,0.784,5.9060e-05
1.1624479293823242,-2.401,0.004,7.083,0.801,5.8751e-05
1.173447847366333,-2.356,0.004,7.269,0.817,5.8442e-05
1.1619353294372559,-2.462,0.004,7.294,0.821,5.8132e-05
1.1688320636749268,-2.350,0.005,7.291,0.817,5.7822e-05
1.1688697338104248,-2.278,0.004,7.475,0.825,5.7511e-05
1.1660840511322021,-2.360,0.004,7.761,0.839,5.7201e-05
1.166527509689331,-2.458,0.003,7.890,0.843,5.6890e-05
1.1656732559204102,-2.303,0.004,7.841,0.836,5.6578e-05
1.1616294384002686,-2.430,0.003,7.767,0.829,5.6267e-05
1.1670374870300293,-2.400,0.003,7.655,0.824,5.5955e-05
1.1652722358703613,-2.470,0.003,7.623,0.825,5.5643e-05
1.1665422916412354,-2.371,0.004,7.368,0.814,5.5331e-05
1.1648406982421875,-2.303,0.007,7.282,0.818,5.5018e-05
1.1712658405303955,-2.340,0.004,7.476,0.841,5.4705e-05
1.1718106269836426,-2.465,0.004,7.571,0.848,5.4393e-05
1.167085886001587,-2.455,0.004,7.493,0.839,5.4080e-05
1.165602445602417,-2.328,0.004,7.454,0.825,5.3766e-05
1.1645896434783936,-2.417,0.004,7.557,0.821,5.3453e-05
1.1657121181488037,-2.283,0.006,7.813,0.832,5.3140e-05
1.1614000797271729,-2.456,0.003,8.241,0.850,5.2826e-05
1.1652684211730957,-2.341,0.005,8.202,0.837,5.2512e-05
1.1671996116638184,-2.332,0.009,7.822,0.802,5.2198e-05
1.1656601428985596,-2.282,0.006,7.206,0.755,5.1885e-05
1.160637378692627,-2.460,0.002,6.784,0.721,5.1571e-05
1.2022950649261475,-2.214,0.008,6.590,0.710,5.1257e-05
1.1678540706634521,-2.320,0.004,6.643,0.720,5.0942e-05
1.183678150177002,-2.347,0.005,6.826,0.738,5.0628e-05
1.2913844585418701,-2.345,0.004,6.980,0.754,5.0314e-05
1.1591193675994873,-2.278,0.005,6.928,0.757,5.0000e-05
1.159949779510498,-2.198,0.007,6.748,0.747,4.9686e-05
1.1586418151855469,-2.358,0.004,6.880,0.751,4.9372e-05
1.158193826675415,-2.386,0.006,7.144,0.767,4.9058e-05
1.155456781387329,-2.394,0.006,7.584,0.803,4.8744e-05
1.1543200016021729,-2.274,0.007,7.948,0.832,4.8430e-05
1.15665864944458,-2.405,0.004,8.345,0.858,4.8116e-05
1.1550562381744385,-2.268,0.006,8.249,0.849,4.7802e-05
1.1565215587615967,-2.356,0.004,7.941,0.827,4.7488e-05
1.1526451110839844,-2.463,0.003,7.604,0.802,4.7174e-05
1.1567275524139404,-2.474,0.003,7.367,0.785,4.6861e-05
1.1573123931884766,-2.301,0.005,7.301,0.784,4.6547e-05
1.1531577110290527,-2.458,0.003,7.423,0.797,4.6234e-05
1.1589586734771729,-2.424,0.004,7.685,0.818,4.5921e-05
1.1538209915161133,-2.161,0.007,7.586,0.813,4.5607e-05
1.1601965427398682,-2.373,0.003,7.378,0.801,4.5295e-05
1.1570916175842285,-2.256,0.007,7.237,0.790,4.4982e-05
1.161862850189209,-2.304,0.006,7.153,0.781,4.4669e-05
1.1602087020874023,-2.276,0.005,7.157,0.781,4.4357e-05
1.1541416645050049,-2.346,0.005,7.338,0.801,4.4045e-05
1.1529455184936523,-2.521,0.002,7.637,0.824,4.3733e-05
1.1561691761016846,-2.431,0.003,7.805,0.834,4.3422e-05
1.1530299186706543,-2.175,0.006,7.738,0.827,4.3111e-05
1.160475730895996,-2.361,0.003,7.481,0.806,4.2800e-05
1.1759374141693115,-2.444,0.004,7.284,0.788,4.2489e-05
1.15687894821167,-2.410,0.003,7.313,0.788,4.2178e-05
1.159412145614624,-2.377,0.004,7.448,0.797,4.1868e-05
1.208951473236084,-2.456,0.004,7.738,0.817,4.1558e-05
1.1544876098632812,-2.461,0.002,7.909,0.826,4.1249e-05
1.1559810638427734,-2.462,0.004,7.999,0.830,4.0940e-05
1.1543731689453125,-2.314,0.003,7.703,0.809,4.0631e-05
1.1607897281646729,-2.417,0.003,7.321,0.784,4.0323e-05
1.2031350135803223,-2.456,0.004,7.148,0.773,4.0015e-05
1.1589457988739014,-2.319,0.004,7.064,0.771,3.9707e-05
1.159048318862915,-2.343,0.005,7.026,0.773,3.9400e-05
1.1600229740142822,-2.468,0.002,7.094,0.782,3.9093e-05
1.1576087474822998,-2.441,0.004,7.110,0.786,3.8787e-05
1.1715989112854004,-2.499,0.003,7.149,0.790,3.8481e-05
1.153465986251831,-2.475,0.002,7.223,0.796,3.8175e-05
1.1538035869598389,-2.412,0.003,7.249,0.796,3.7870e-05
1.1578853130340576,-2.412,0.003,7.374,0.803,3.7566e-05
1.1550118923187256,-2.451,0.002,7.594,0.816,3.7262e-05
307.44721007347107,-2.368,0.004,7.839,0.831,3.6958e-05
90.64886116981506,-2.395,0.006,7.924,0.833,3.6655e-05
1.161027431488037,-2.368,0.005,8.051,0.840,3.6352e-05
1.1630089282989502,-2.439,0.004,8.115,0.840,3.6051e-05
1.1541979312896729,-2.437,0.005,8.085,0.835,3.5749e-05
1.158017635345459,-2.381,0.004,7.861,0.819,3.5448e-05
1.1598458290100098,-2.476,0.004,7.707,0.808,3.5148e-05
1.1592333316802979,-2.427,0.003,7.606,0.801,3.4848e-05
1.1588993072509766,-2.474,0.002,7.542,0.798,3.4549e-05
1.1551964282989502,-2.537,0.004,7.602,0.805,3.4251e-05
1.1547458171844482,-2.481,0.002,7.780,0.818,3.3953e-05
1.1537814140319824,-2.505,0.003,7.973,0.832,3.3656e-05
1.157888650894165,-2.437,0.005,8.101,0.842,3.3359e-05
1.1592023372650146,-2.350,0.006,8.112,0.844,3.3063e-05
1.1528656482696533,-2.416,0.005,8.043,0.837,3.2768e-05
1.1589775085449219,-2.515,0.002,8.002,0.832,3.2473e-05
1.1565825939178467,-2.401,0.004,8.046,0.835,3.2179e-05
1.1605162620544434,-2.422,0.004,8.149,0.843,3.1886e-05
1.1603779792785645,-2.500,0.003,8.248,0.853,3.1594e-05
1.4355778694152832,-2.444,0.004,8.300,0.859,3.1302e-05
1.1623690128326416,-2.366,0.006,8.231,0.858,3.1011e-05
1.1597392559051514,-2.366,0.003,8.078,0.852,3.0721e-05
1.154573917388916,-2.456,0.003,7.877,0.841,3.0431e-05
1.1598577499389648,-2.382,0.003,7.759,0.831,3.0143e-05
1.1603162288665771,-2.496,0.003,7.755,0.830,2.9855e-05
1.1587984561920166,-2.439,0.005,7.801,0.834,2.9568e-05
1.158959150314331,-2.260,0.005,7.989,0.849,2.9281e-05
1.1610865592956543,-2.497,0.002,8.246,0.869,2.8996e-05
1.2273821830749512,-2.488,0.004,8.427,0.882,2.8711e-05
1.1560864448547363,-2.443,0.003,8.518,0.889,2.8427e-05
1.1626527309417725,-2.368,0.005,8.543,0.891,2.8144e-05
1.1559197902679443,-2.382,0.005,8.431,0.880,2.7862e-05
1.1592700481414795,-2.463,0.003,8.419,0.876,2.7581e-05
1.1590111255645752,-2.439,0.003,8.451,0.875,2.7301e-05
1.1579668521881104,-2.402,0.003,8.560,0.880,2.7021e-05
1.154172658920288,-2.383,0.003,8.737,0.890,2.6743e-05
1.1599647998809814,-2.418,0.003,8.799,0.893,2.6465e-05
1.1585142612457275,-2.369,0.006,8.844,0.893,2.6188e-05
1.1582238674163818,-2.348,0.003,8.753,0.885,2.5912e-05
1.1593403816223145,-2.424,0.003,8.615,0.874,2.5638e-05
1.159895896911621,-2.490,0.003,8.477,0.864,2.5364e-05
1.161407470703125,-2.451,0.003,8.394,0.858,2.5091e-05
1.1623485088348389,-2.472,0.003,8.332,0.854,2.4819e-05
1.1577332019805908,-2.421,0.005,8.171,0.846,2.4548e-05
1.1576173305511475,-2.427,0.004,8.046,0.840,2.4278e-05
1.159055233001709,-2.471,0.004,8.057,0.844,2.4009e-05
1.1574442386627197,-2.425,0.003,8.083,0.849,2.3741e-05
1.1542508602142334,-2.455,0.003,8.194,0.860,2.3475e-05
1.1535372734069824,-2.363,0.004,8.277,0.867,2.3209e-05
1.1542673110961914,-2.323,0.006,8.262,0.865,2.2944e-05
1.16032075881958,-2.352,0.003,8.209,0.860,2.2680e-05
1.159489631652832,-2.309,0.007,8.253,0.860,2.2418e-05
1.160999059677124,-2.402,0.004,8.240,0.858,2.2156e-05
1.156571388244629,-2.507,0.003,8.253,0.859,2.1896e-05
1.1583430767059326,-2.453,0.004,8.319,0.861,2.1637e-05
1.1760129928588867,-2.395,0.005,8.324,0.859,2.1378e-05
1.1602017879486084,-2.362,0.005,8.405,0.864,2.1121e-05
8.135922908782959,-2.430,0.003,8.437,0.865,2.0866e-05
1.154613971710205,-2.452,0.004,8.311,0.857,2.0611e-05
1.1542258262634277,-2.531,0.003,8.181,0.850,2.0357e-05
1.1609132289886475,-2.573,0.002,8.062,0.842,2.0105e-05
1.1774859428405762,-2.572,0.002,7.981,0.835,1.9854e-05
1.1624388694763184,-2.483,0.003,7.919,0.830,1.9604e-05
1.1619689464569092,-2.436,0.002,7.884,0.827,1.9355e-05
1.1551322937011719,-2.318,0.005,7.929,0.829,1.9107e-05
1.1532559394836426,-2.367,0.004,7.980,0.831,1.8861e-05
1.1598775386810303,-2.437,0.004,8.030,0.834,1.8616e-05
1.1587226390838623,-2.484,0.003,8.084,0.838,1.8372e-05
1.1599845886230469,-2.415,0.004,8.117,0.841,1.8129e-05
1.1588215827941895,-2.380,0.004,8.144,0.844,1.7887e-05
1.1589877605438232,-2.442,0.004,8.158,0.847,1.7647e-05
1.1588032245635986,-2.459,0.003,8.208,0.853,1.7408e-05
1.1593027114868164,-2.370,0.004,8.240,0.858,1.7171e-05
1.1620991230010986,-2.445,0.004,8.266,0.862,1.6934e-05
1.1662843227386475,-2.455,0.003,8.242,0.864,1.6699e-05
1.1585280895233154,-2.503,0.004,8.195,0.863,1.6466e-05
1.1546645164489746,-2.423,0.004,8.176,0.863,1.6233e-05
1.1554310321807861,-2.401,0.003,8.100,0.859,1.6002e-05
1.1539840698242188,-2.497,0.004,8.036,0.855,1.5773e-05
1.1596603393554688,-2.391,0.004,8.006,0.852,1.5544e-05
1.1539418697357178,-2.484,0.002,8.028,0.852,1.5317e-05
1.1589279174804688,-2.502,0.005,8.115,0.856,1.5092e-05
1.1592180728912354,-2.488,0.004,8.189,0.858,1.4868e-05
1.1590502262115479,-2.394,0.004,8.235,0.860,1.4645e-05
1.161933183670044,-2.444,0.004,8.251,0.858,1.4423e-05
1.1613399982452393,-2.422,0.003,8.248,0.855,1.4203e-05
1.1586730480194092,-2.454,0.004,8.233,0.852,1.3985e-05
1.1720812320709229,-2.366,0.005,8.194,0.849,1.3767e-05
1.1606626510620117,-2.429,0.003,8.202,0.848,1.3552e-05
1.160421371459961,-2.373,0.005,8.242,0.852,1.3337e-05
1.1590473651885986,-2.543,0.003,8.298,0.856,1.3124e-05
1.159973382949829,-2.464,0.003,8.395,0.862,1.2913e-05
1.1557302474975586,-2.516,0.002,8.458,0.865,1.2703e-05
1.1587309837341309,-2.474,0.003,8.515,0.869,1.2495e-05
1.1601927280426025,-2.388,0.004,8.561,0.871,1.2288e-05
1.1620521545410156,-2.439,0.003,8.619,0.873,1.2082e-05
1.1614453792572021,-2.452,0.004,8.656,0.874,1.1878e-05
1.1585981845855713,-2.406,0.005,8.630,0.872,1.1675e-05
1.1604650020599365,-2.445,0.003,8.591,0.869,1.1474e-05
1.158731460571289,-2.326,0.005,8.580,0.869,1.1275e-05
1.1744871139526367,-2.501,0.003,8.580,0.869,1.1077e-05
1.1584186553955078,-2.475,0.003,8.555,0.868,1.0881e-05
1.1558058261871338,-2.440,0.003,8.518,0.866,1.0686e-05
1.1536900997161865,-2.463,0.004,8.449,0.861,1.0492e-05
1.1611614227294922,-2.404,0.003,8.382,0.856,1.0301e-05
1.1607515811920166,-2.410,0.003,8.365,0.854,1.0110e-05
1.1623830795288086,-2.439,0.005,8.314,0.850,9.9217e-06
1.1566097736358643,-2.540,0.003,8.278,0.848,9.7347e-06
1.1600847244262695,-2.435,0.005,8.253,0.845,9.5492e-06
1.1593616008758545,-2.476,0.003,8.239,0.845,9.3654e-06
1.1590332984924316,-2.481,0.003,8.213,0.843,9.1831e-06
1.155724287033081,-2.379,0.008,8.212,0.844,9.0025e-06
1.1544206142425537,-2.389,0.008,8.207,0.845,8.8235e-06
1.1999893188476562,-2.478,0.003,8.189,0.846,8.6461e-06
1.1596441268920898,-2.360,0.003,8.145,0.844,8.4703e-06
1.154564380645752,-2.538,0.002,8.123,0.843,8.2962e-06
1.163461685180664,-2.413,0.004,8.092,0.842,8.1237e-06
1.1598200798034668,-2.441,0.003,8.047,0.839,7.9529e-06
1.1547181606292725,-2.447,0.004,8.020,0.836,7.7837e-06
1.1534128189086914,-2.484,0.003,7.976,0.833,7.6162e-06
1.155104398727417,-2.370,0.004,7.978,0.833,7.4504e-06
1.154630422592163,-2.434,0.005,8.017,0.835,7.2862e-06
1.1590631008148193,-2.486,0.003,8.059,0.838,7.1238e-06
1.161240577697754,-2.440,0.004,8.103,0.841,6.9630e-06
1.1587598323822021,-2.532,0.002,8.149,0.845,6.8039e-06
1.1572751998901367,-2.421,0.005,8.199,0.849,6.6466e-06
1.1741101741790771,-2.484,0.003,8.256,0.853,6.4909e-06
1.1634025573730469,-2.486,0.005,8.303,0.857,6.3370e-06
1.1602520942687988,-2.469,0.003,8.345,0.860,6.1848e-06
1.1583571434020996,-2.491,0.003,8.377,0.863,6.0343e-06
1.1536269187927246,-2.368,0.004,8.399,0.864,5.8855e-06
1.3467016220092773,-2.452,0.003,8.408,0.864,5.7385e-06
1.1580426692962646,-2.437,0.009,8.385,0.863,5.5933e-06
1.1585867404937744,-2.393,0.005,8.362,0.861,5.4498e-06
1.1582214832305908,-2.484,0.003,8.348,0.860,5.3080e-06
1.157202959060669,-2.454,0.003,8.334,0.859,5.1680e-06
1.1552789211273193,-2.328,0.004,8.304,0.857,5.0298e-06
1.1563255786895752,-2.405,0.006,8.311,0.858,4.8934e-06
1.1630215644836426,-2.521,0.003,8.315,0.858,4.7587e-06
1.177344799041748,-2.464,0.003,8.322,0.858,4.6259e-06
1.1549172401428223,-2.543,0.003,8.330,0.859,4.4948e-06
1.1531398296356201,-2.475,0.003,8.323,0.859,4.3655e-06
1.1563360691070557,-2.478,0.002,8.327,0.860,4.2380e-06
1.1534805297851562,-2.457,0.002,8.337,0.860,4.1124e-06
1.1528465747833252,-2.477,0.004,8.347,0.861,3.9885e-06
1.153209924697876,-2.516,0.003,8.355,0.862,3.8665e-06
1.1805968284606934,-2.527,0.002,8.371,0.863,3.7462e-06
1.1598970890045166,-2.438,0.003,8.391,0.865,3.6278e-06
